Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-05-19;20,39854;20,55819;20,20827;20,26513;1348400;0,00000;0,00000;-0,00643;1,02615;0,28642;0,96694;0,95936;1,01120;0,99346;0,95904;0,96879;0,40834;0,36042;0,04792;0,07966;-0,21906;0,29872
2008-05-20;20,20390;20,29138;20,11204;20,28482;547200;0,00000;0,00000;0,00097;1,02715;0,27622;0,96930;0,96103;1,01410;0,99652;0,96039;0,96937;0,40892;0,37012;0,03880;0,10081;-0,20501;0,30581
2008-05-21;20,36135;20,46633;19,92613;19,95019;819600;0,00000;0,00000;-0,01650;1,01020;0,30136;0,97091;0,96225;1,01339;0,99776;0,96138;0,96977;0,37803;0,37170;0,00633;0,11503;-0,19095;0,30599
2008-05-22;20,01581;20,10329;19,93270;19,99612;1540800;0,00000;0,00000;0,00230;1,01253;0,28890;0,97254;0,96349;1,01323;0,99911;0,96239;0,97020;0,35318;0,36799;-0,01482;0,12933;-0,17690;0,30623
2008-05-23;19,91302;19,97863;19,64839;19,81460;798800;0,00000;0,00000;-0,00908;1,00334;0,29451;0,97375;0,96447;1,01143;0,99949;0,96320;0,97053;0,31520;0,35744;-0,04223;0,13971;-0,16301;0,30271
2008-05-27;19,87365;19,95239;19,76649;19,93926;568400;0,00000;0,00000;0,00629;1,00965;0,28416;0,97516;0,96559;1,01111;1,00041;0,96412;0,97092;0,29180;0,34431;-0,05251;0,15170;-0,14920;0,30090
2008-05-28;20,05955;20,22795;19,93051;20,21920;572800;0,00000;0,00000;0,01404;1,02382;0,28543;0,97706;0,96702;1,01342;1,00254;0,96530;0,97144;0,29247;0,33394;-0,04147;0,16795;-0,13530;0,30325
2008-05-29;20,21702;20,36574;20,16016;20,21483;492400;0,00000;0,00000;-0,00022;1,02360;0,27782;0,97889;0,96842;1,01527;1,00446;0,96646;0,97196;0,28932;0,32502;-0,03570;0,18327;-0,12134;0,30461
2008-05-30;20,29793;20,55819;20,22576;20,38979;1833200;0,00000;0,00000;0,00865;1,03246;0,28407;0,98099;0,97000;1,01840;1,00700;0,96777;0,97257;0,29751;0,31952;-0,02201;0,20084;-0,10723;0,30806
2008-06-02;20,30450;20,36136;20,09891;20,25201;1725600;0,00000;0,00000;-0,00676;1,02548;0,28471;0,98274;0,97137;1,01969;1,00868;0,96891;0,97309;0,28954;0,31352;-0,02398;0,21505;-0,09311;0,30816
2008-06-03;20,37666;20,49039;20,05298;20,28699;1867200;0,00000;0,00000;0,00173;1,02726;0,29926;0,98448;0,97275;1,02106;1,01037;0,97006;0,97363;0,28279;0,30738;-0,02458;0,22909;-0,07901;0,30810
2008-06-04;20,20608;20,47508;20,16890;20,28262;705600;0,00000;0,00000;-0,00022;1,02703;0,29992;0,98615;0,97409;1,02215;1,01189;0,97119;0,97416;0,27393;0,30069;-0,02675;0,24228;-0,06494;0,30722
2008-06-05;20,37230;20,80315;20,33949;20,80315;994400;0,00000;0,00000;0,02566;1,05339;0,32093;0,98879;0,97605;1,02783;1,01566;0,97282;0,97495;0,30539;0,30163;0,00376;0,26383;-0,05056;0,31439
