Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-02-13;28,18884;28,53839;28,04226;28,47825;79600;0,00000;0,00000;0,01121;0,93563;0,70103;0,94527;0,96126;0,92470;0,92508;0,96855;0,98709;-0,09758;-0,22758;0,12999;-0,65672;-0,48138;-0,17534
2008-02-14;28,89921;28,89921;28,01220;28,03851;171200;0,00000;0,00000;-0,01544;0,92118;0,71874;0,94433;0,96027;0,92406;0,92473;0,96762;0,98643;-0,09700;-0,20145;0,10446;-0,66076;-0,49105;-0,16972
2008-02-15;27,52735;28,05354;27,47097;28,03475;181800;0,00000;0,00000;-0,00013;0,92106;0,70577;0,94342;0,95931;0,92351;0,92439;0,96669;0,98578;-0,09573;-0,18030;0,08458;-0,66435;-0,50029;-0,16406
2008-02-19;28,21892;28,35046;27,86562;27,94830;206800;0,00000;0,00000;-0,00308;0,91822;0,68473;0,94243;0,95829;0,92255;0,92383;0,96573;0,98511;-0,10054;-0,16435;0,06381;-0,66895;-0,50919;-0,15975
2008-02-20;27,90696;28,36550;27,44090;28,27530;400400;0,00000;0,00000;0,01170;0,92896;0,70758;0,94190;0,95757;0,92372;0,92430;0,96501;0,98455;-0,07708;-0,14689;0,06981;-0,66726;-0,51746;-0,14980
2008-02-21;28,55718;28,59852;27,90696;27,93327;541400;0,00000;0,00000;-0,01210;0,91772;0,70605;0,94095;0,95658;0,92263;0,92370;0,96407;0,98388;-0,08511;-0,13453;0,04943;-0,67132;-0,52544;-0,14588
2008-02-22;28,00845;28,12872;27,54991;28,10241;498800;0,00000;0,00000;0,00606;0,92328;0,69393;0,94026;0,95576;0,92275;0,92366;0,96326;0,98328;-0,07693;-0,12301;0,04608;-0,67188;-0,53297;-0,13891
2008-02-25;27,89569;28,70753;27,89569;28,62860;325600;0,00000;0,00000;0,01872;0,94057;0,70516;0,94027;0,95539;0,92599;0,92520;0,96281;0,98286;-0,02768;-0,10394;0,07627;-0,66286;-0,53960;-0,12326
2008-02-26;28,59478;29,04204;28,52337;28,87667;385400;0,00000;0,00000;0,00867;0,94872;0,68740;0,94060;0,95522;0,93012;0,92734;0,96253;0,98252;0,03102;-0,07695;0,10797;-0,64959;-0,54517;-0,10442
2008-02-27;28,36175;29,00070;28,36175;28,66243;208800;0,00000;0,00000;-0,00742;0,94168;0,68279;0,94064;0,95489;0,93222;0,92864;0,96212;0,98211;0,05956;-0,04965;0,10921;-0,64038;-0,54996;-0,09043
