Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2017-02-07;25,05474;25,05474;24,90314;24,91233;20900;0,00000;0;0,00092;1,08033;0,15661;1,05575;1,04494;1,07446;1,06925;1,03964;1,02500;0,15196;0,14658;0,00538;0,42557;0,30001;0,12556
2017-02-08;25,02718;25,02718;24,88018;24,93530;20700;0,00000;0;0,00092;1,08132;0,15570;1,05675;1,04584;1,07571;1,07034;1,04046;1,02556;0,15515;0,14829;0,00686;0,43107;0,30577;0,12530
2017-02-09;25,09149;25,10068;24,98124;25,09149;98700;0,00000;0;0,00626;1,08809;0,15662;1,05798;1,04688;1,07796;1,07196;1,04140;1,02618;0,16835;0,15230;0,01604;0,43883;0,31162;0,12720
2017-02-10;25,15580;25,17418;25,11354;25,17418;4400;0,00000;0;0,00330;1,09168;0,14958;1,05930;1,04799;1,08046;1,07375;1,04240;1,02683;0,18336;0,15851;0,02485;0,44745;0,31759;0,12985
2017-02-13;25,31199;25,31199;25,25227;25,28443;17600;0,00000;0;0,00438;1,09646;0,14846;1,06076;1,04918;1,08337;1,07581;1,04347;1,02753;0,20183;0,16718;0,03465;0,45736;0,32373;0,13363
2017-02-14;25,26605;25,35793;25,21092;25,35793;10900;0,00000;0;0,00291;1,09965;0,14832;1,06228;1,05043;1,08633;1,07798;1,04458;1,02824;0,21986;0,17771;0,04215;0,46787;0,33006;0,13781
2017-02-15;25,46818;25,48656;25,34874;25,48656;112500;0,00000;0;0,00507;1,10523;0,14732;1,06397;1,05178;1,08976;1,08046;1,04578;1,02901;0,24174;0,19052;0,05122;0,47989;0,33664;0,14325
2017-02-16;25,59681;25,59681;25,43143;25,51412;69500;0,00000;0;0,00108;1,10642;0,14904;1,06563;1,05313;1,09279;1,08282;1,04698;1,02978;0,25833;0,20408;0,05425;0,49159;0,34344;0,14815
2017-02-17;25,51412;25,55087;25,47737;25,55087;44100;0,00000;0;0,00144;1,10802;0,14185;1,06729;1,05449;1,09556;1,08511;1,04819;1,03056;0,27132;0,21753;0,05379;0,50312;0,35044;0,15268
2017-02-21;25,65194;25,76954;25,62437;25,68869;17500;0,00000;0;0,00539;1,11399;0,14916;1,06912;1,05596;1,09891;1,08774;1,04950;1,03139;0,28939;0,23190;0,05749;0,51628;0,35771;0,15857
